Range,Timestamp,Time,Power,Trail_length
74.55000296235085,1756357952.2745001,18752.274500131607,57.03343963623047,16.350000649690628
74.70000296831131,1756357952.2745001,18752.274500131607,52.09160614013672,16.350000649690628
74.85000297427177,1756357952.2745001,18752.274500131607,54.04255294799805,16.350000649690628
75.00000298023224,1756357952.2745001,18752.274500131607,49.32291030883789,16.350000649690628
75.1500029861927,1756357952.2745001,18752.274500131607,54.191802978515625,16.350000649690628
75.30000299215317,1756357952.2745001,18752.274500131607,60.12486267089844,16.350000649690628
75.45000299811363,1756357952.2745001,18752.274500131607,61.79643249511719,16.350000649690628
75.6000030040741,1756357952.2745001,18752.274500131607,62.96204376220703,16.350000649690628
75.75000301003456,1756357952.2745001,18752.274500131607,53.977386474609375,16.350000649690628
75.90000301599503,1756357952.2745001,18752.274500131607,60.76877212524414,16.350000649690628
76.05000302195549,1756357952.2745001,18752.274500131607,58.29361343383789,16.350000649690628
76.20000302791595,1756357952.2745001,18752.274500131607,56.20346450805664,16.350000649690628
76.35000303387642,1756357952.2745001,18752.274500131607,58.315826416015625,16.350000649690628
76.50000303983688,1756357952.2745001,18752.274500131607,49.480167388916016,16.350000649690628
76.65000304579735,1756357952.2745001,18752.274500131607,47.42560577392578,16.350000649690628
76.80000305175781,1756357952.2745001,18752.274500131607,50.99501037597656,16.350000649690628
76.95000305771828,1756357952.2745001,18752.274500131607,46.18560791015625,16.350000649690628
77.10000306367874,1756357952.2745001,18752.274500131607,55.395301818847656,16.350000649690628
77.2500030696392,1756357952.2745001,18752.274500131607,53.120460510253906,16.350000649690628
77.40000307559967,1756357952.2745001,18752.274500131607,47.96282958984375,16.350000649690628
77.55000308156013,1756357952.2745001,18752.274500131607,53.663387298583984,16.350000649690628
77.7000030875206,1756357952.2745001,18752.274500131607,51.372493743896484,16.350000649690628
77.85000309348106,1756357952.2745001,18752.274500131607,59.17719268798828,16.350000649690628
78.00000309944153,1756357952.2745001,18752.274500131607,58.539573669433594,16.350000649690628
78.15000310540199,1756357952.2745001,18752.274500131607,52.67523956298828,16.350000649690628
78.30000311136246,1756357952.2745001,18752.274500131607,59.0512809753418,16.350000649690628
78.45000311732292,1756357952.2745001,18752.274500131607,58.567955017089844,16.350000649690628
78.60000312328339,1756357952.2745001,18752.274500131607,53.123046875,16.350000649690628
78.75000312924385,1756357952.2745001,18752.274500131607,56.41698455810547,16.350000649690628
78.90000313520432,1756357952.2745001,18752.274500131607,51.305267333984375,16.350000649690628
79.05000314116478,1756357952.2745001,18752.274500131607,59.20869827270508,16.350000649690628
79.20000314712524,1756357952.2745001,18752.274500131607,58.337711334228516,16.350000649690628
79.35000315308571,1756357952.2745001,18752.274500131607,53.46857452392578,16.350000649690628
79.50000315904617,1756357952.2745001,18752.274500131607,45.26688003540039,16.350000649690628
79.65000316500664,1756357952.2745001,18752.274500131607,50.797271728515625,16.350000649690628
79.8000031709671,1756357952.2745001,18752.274500131607,53.04951095581055,16.350000649690628
79.95000317692757,1756357952.2745001,18752.274500131607,55.166622161865234,16.350000649690628
80.10000318288803,1756357952.2745001,18752.274500131607,46.03339385986328,16.350000649690628
80.2500031888485,1756357952.2745001,18752.274500131607,54.49618911743164,16.350000649690628
80.40000319480896,1756357952.2745001,18752.274500131607,55.75513458251953,16.350000649690628
80.55000320076942,1756357952.2745001,18752.274500131607,56.02813720703125,16.350000649690628
80.70000320672989,1756357952.2745001,18752.274500131607,48.89900588989258,16.350000649690628
80.85000321269035,1756357952.2745001,18752.274500131607,50.676063537597656,16.350000649690628
81.00000321865082,1756357952.2745001,18752.274500131607,57.45945358276367,16.350000649690628
81.15000322461128,1756357952.2745001,18752.274500131607,56.05413055419922,16.350000649690628
81.30000323057175,1756357952.2745001,18752.274500131607,52.90495300292969,16.350000649690628
81.45000323653221,1756357952.2745001,18752.274500131607,54.17604446411133,16.350000649690628
81.60000324249268,1756357952.2745001,18752.274500131607,52.05604934692383,16.350000649690628
81.75000324845314,1756357952.2745001,18752.274500131607,50.57258987426758,16.350000649690628
81.9000032544136,1756357952.2745001,18752.274500131607,57.31544494628906,16.350000649690628
82.05000326037407,1756357952.2745001,18752.274500131607,48.48841857910156,16.350000649690628
82.20000326633453,1756357952.2745001,18752.274500131607,50.21168518066406,16.350000649690628
82.350003272295,1756357952.2745001,18752.274500131607,54.52479553222656,16.350000649690628
82.50000327825546,1756357952.2745001,18752.274500131607,49.02997589111328,16.350000649690628
82.65000328421593,1756357952.2745001,18752.274500131607,53.23185729980469,16.350000649690628
82.80000329017639,1756357952.2745001,18752.274500131607,49.73316955566406,16.350000649690628
82.95000329613686,1756357952.2745001,18752.274500131607,44.8137092590332,16.350000649690628
83.10000330209732,1756357952.2745001,18752.274500131607,54.553836822509766,16.350000649690628
83.25000330805779,1756357952.2745001,18752.274500131607,53.962623596191406,16.350000649690628
83.40000331401825,1756357952.2745001,18752.274500131607,53.454246520996094,16.350000649690628
83.55000331997871,1756357952.2745001,18752.274500131607,53.57952117919922,16.350000649690628
83.70000332593918,1756357952.2745001,18752.274500131607,41.3206787109375,16.350000649690628
83.85000333189964,1756357952.2745001,18752.274500131607,50.376773834228516,16.350000649690628
84.00000333786011,1756357952.2745001,18752.274500131607,45.13949966430664,16.350000649690628
84.15000334382057,1756357952.2745001,18752.274500131607,42.125606536865234,16.350000649690628
84.30000334978104,1756357952.2745001,18752.274500131607,56.10935592651367,16.350000649690628
84.4500033557415,1756357952.2745001,18752.274500131607,44.43027877807617,16.350000649690628
84.60000336170197,1756357952.2745001,18752.274500131607,50.858970642089844,16.350000649690628
84.75000336766243,1756357952.2745001,18752.274500131607,51.214481353759766,16.350000649690628
84.9000033736229,1756357952.2745001,18752.274500131607,54.50059509277344,16.350000649690628
85.05000337958336,1756357952.2745001,18752.274500131607,53.06156539916992,16.350000649690628
